# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcus_odb12 (Creation date: 2025-05-14, number of genomes: 59, number of BUSCOs: 983)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
175at1350	Complete	tig00000001_pilon_pilon	2229628	2232273	+	1821.9	879
444at1350	Complete	tig00000001_pilon_pilon	993792	991498	-	1457.1	745
596at1350	Complete	tig00000001_pilon_pilon	1694963	1696861	+	980.4	636
599at1350	Complete	tig00000001_pilon_pilon	1529263	1531272	+	1450.9	663
705at1350	Complete	tig00000001_pilon_pilon	38769	36829	-	1423.7	645
814at1350	Complete	tig00000001_pilon_pilon	2165933	2164128	-	1121.3	601
826at1350	Complete	tig00000001_pilon_pilon	643412	641511	-	1370.5	631
837at1350	Complete	tig00000001_pilon_pilon	1736078	1738435	+	1519.7	783
1249at1350	Complete	tig00000001_pilon_pilon	2660549	2658663	-	1182.6	625
1360at1350	Duplicated	tig00000001_pilon_pilon	689045	687480	-	1146.5	518
1360at1350	Duplicated	tig00000002_pilon_pilon	123297	124910	+	1125.5	508
1424at1350	Complete	tig00000001_pilon_pilon	2412659	2414365	+	1061.9	558
1507at1350	Complete	tig00000001_pilon_pilon	1472387	1474024	+	1028.2	530
1547at1350	Complete	tig00000001_pilon_pilon	2572225	2570690	-	1000.7	509
1593at1350	Complete	tig00000001_pilon_pilon	2548075	2546303	-	1020.2	574
1614at1350	Complete	tig00000001_pilon_pilon	1909127	1907391	-	871.4	562
1719at1350	Complete	tig00000001_pilon_pilon	2507963	2504436	-	1798.2	1145
1737at1350	Complete	tig00000001_pilon_pilon	1704730	1706106	+	1033.9	457
2136at1350	Complete	tig00000001_pilon_pilon	2009227	2010576	+	893.8	447
2159at1350	Complete	tig00000001_pilon_pilon	663430	664722	+	986.3	430
2257at1350	Complete	tig00000001_pilon_pilon	1462816	1464675	+	1040.3	591
2313at1350	Complete	tig00000001_pilon_pilon	1568610	1569941	+	894.1	442
2389at1350	Complete	tig00000001_pilon_pilon	2676139	2674736	-	724.4	457
2522at1350	Complete	tig00000001_pilon_pilon	2524781	2522406	-	1349.2	772
2597at1350	Complete	tig00000001_pilon_pilon	1858782	1861571	+	1507.7	916
2754at1350	Complete	tig00000001_pilon_pilon	699824	700990	+	855.2	388
