#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_1_pilon:635071-635931|+   -            287 20420                -            282  5.3e-169  558.0   0.4   1   1  1.8e-171    6e-169  557.8   0.4     1   281     1   281     1   282 1.00 contig_1_pilon_600 # 635071 # 635931 # 1 # ID=1_600;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.418
contig_1_pilon:614023-615333|+   -            437 20420                -            282   1.6e-15   54.4   0.0   1   2   1.3e-10   4.4e-08   30.0   0.0   125   175     8    61     4    72 0.89 contig_1_pilon_577 # 614023 # 615333 # 1 # ID=1_577;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.411
contig_1_pilon:614023-615333|+   -            437 20420                -            282   1.6e-15   54.4   0.0   2   2   5.1e-08   1.7e-05   21.5   0.0    16   157    75   211    66   254 0.76 contig_1_pilon_577 # 614023 # 615333 # 1 # ID=1_577;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.411
contig_2_pilon:1298380-1299279|+ -            300 20420                -            282   5.6e-11   39.5   0.1   1   2     5e-13   1.7e-10   37.9   0.1   125   180    11    69     5    81 0.83 contig_2_pilon_1244 # 1298380 # 1299279 # 1 # ID=5_1244;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.408
contig_2_pilon:1298380-1299279|+ -            300 20420                -            282   5.6e-11   39.5   0.1   2   2      0.92   3.1e+02   -2.3   0.0    50    94   114   160    78   165 0.51 contig_2_pilon_1244 # 1298380 # 1299279 # 1 # ID=5_1244;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.408
contig_2_pilon:126830-128227|-   -            466 20420                -            282     3e-07   27.3   1.5   1   2   2.1e-07     7e-05   19.5   0.1   108   175   215   285   130   298 0.82 contig_2_pilon_101 # 126830 # 128227 # -1 # ID=5_101;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.414
contig_2_pilon:126830-128227|-   -            466 20420                -            282     3e-07   27.3   1.5   2   2    0.0015       0.5    6.9   0.1    25    86   308   369   297   384 0.76 contig_2_pilon_101 # 126830 # 128227 # -1 # ID=5_101;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.414
contig_1_pilon:468614-469723|+   -            370 20420                -            282     3e-07   27.3   0.1   1   1   1.8e-09     6e-07   26.3   0.1    32   188    82   237    72   257 0.74 contig_1_pilon_452 # 468614 # 469723 # 1 # ID=1_452;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.401
contig_1_pilon:1112752-1113339|- -            196 20420                -            282   4.6e-07   26.7   0.0   1   1   2.2e-09   7.5e-07   26.0   0.0   127   186    30    90    25   133 0.83 contig_1_pilon_1060 # 1112752 # 1113339 # -1 # ID=1_1060;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.395
contig_2_pilon:120990-122090|-   -            367 20420                -            282   0.00073   16.2   0.1   1   2   1.4e-05    0.0048   13.5   0.0   120   152     2    33     1    39 0.79 contig_2_pilon_95 # 120990 # 122090 # -1 # ID=5_95;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.407
contig_2_pilon:120990-122090|-   -            367 20420                -            282   0.00073   16.2   0.1   2   2      0.19        63   -0.0   0.0    50   102   199   256   193   275 0.67 contig_2_pilon_95 # 120990 # 122090 # -1 # ID=5_95;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.407
contig_1_pilon:320000-322132|+   -            711 20420                -            282    0.0021   14.7   0.1   1   3   6.2e-06    0.0021   14.7   0.1   125   176     5    57     1    75 0.83 contig_1_pilon_275 # 320000 # 322132 # 1 # ID=1_275;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.409
contig_1_pilon:320000-322132|+   -            711 20420                -            282    0.0021   14.7   0.1   2   3      0.31     1e+02   -0.8   0.0    45   105    98   160    77   164 0.70 contig_1_pilon_275 # 320000 # 322132 # 1 # ID=1_275;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.409
contig_1_pilon:320000-322132|+   -            711 20420                -            282    0.0021   14.7   0.1   3   3      0.73   2.5e+02   -2.0   0.1    66   106   190   234   182   239 0.61 contig_1_pilon_275 # 320000 # 322132 # 1 # ID=1_275;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.409
contig_2_pilon:1108530-1109759|+ -            410 20420                -            282     0.013   12.1   4.1   1   3       2.2   7.5e+02   -3.6   0.0   215   247    17    45    11    52 0.67 contig_2_pilon_1060 # 1108530 # 1109759 # 1 # ID=5_1060;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.415
contig_2_pilon:1108530-1109759|+ -            410 20420                -            282     0.013   12.1   4.1   2   3   0.00019     0.063    9.8   0.1    93   141   163   214   153   222 0.70 contig_2_pilon_1060 # 1108530 # 1109759 # 1 # ID=5_1060;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.415
contig_2_pilon:1108530-1109759|+ -            410 20420                -            282     0.013   12.1   4.1   3   3     0.024       8.2    2.9   0.4     3   104   252   352   250   361 0.67 contig_2_pilon_1060 # 1108530 # 1109759 # 1 # ID=5_1060;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.415
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /sw/data/local/BUSCO_Data/v5/lineages/enterococcus_odb12/hmms/20420at1350.hmm
# Target file:     /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcus_odb12/flye_pacbio_pilon_enterococcus_odb12/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcus_odb12/flye_pacbio_pilon_enterococcus_odb12/run_enterococcus_odb12/hmmer_output/20420at1350.out --cpu 1 /sw/data/local/BUSCO_Data/v5/lineages/enterococcus_odb12/hmms/20420at1350.hmm /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcus_odb12/flye_pacbio_pilon_enterococcus_odb12/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /gorilla/home/dich3309/rnaseq-tnseq-enterococcus-analysis/code
# Date:            Wed Apr 29 00:55:49 2026
# [ok]
