EFM745_00001	0
EFM745_00002	0
EFM745_00003	0
EFM745_00004	0
EFM745_00005	0
EFM745_00006	0
EFM745_00026	8733
EFM745_00027	4080
EFM745_00028	20165
EFM745_00029	2157
EFM745_00030	22818
EFM745_00031	231
EFM745_00032	66782
EFM745_00033	59146
EFM745_00034	4244
EFM745_00035	647
EFM745_00036	2738
EFM745_00037	2
EFM745_00038	1269
EFM745_00039	2694
EFM745_00040	1
EFM745_00041	7238
EFM745_00042	880
EFM745_00043	16326
EFM745_00044	1421
EFM745_00045	1290
EFM745_00046	4807
EFM745_00047	494
EFM745_00048	0
EFM745_00049	14661
EFM745_00050	7842
EFM745_00051	13383
EFM745_00052	7773
EFM745_00053	11155
EFM745_00054	10738
EFM745_00055	2440
EFM745_00056	17269
EFM745_00057	12400
EFM745_00058	27588
EFM745_00059	26696
EFM745_00060	52877
EFM745_00061	15038
EFM745_00062	18527
EFM745_00063	36904
EFM745_00064	34372
EFM745_00065	30583
EFM745_00066	25070
EFM745_00067	34343
EFM745_00068	19221
EFM745_00069	446
EFM745_00070	6000
EFM745_00071	2995
EFM745_00072	2798
EFM745_00073	2867
EFM745_00074	96067
EFM745_00075	24890
EFM745_00076	10579
EFM745_00077	1915
EFM745_00078	63
EFM745_00079	7742
EFM745_00080	9598
EFM745_00081	3193
EFM745_00082	690
EFM745_00083	9758
EFM745_00084	1791
EFM745_00085	579
EFM745_00086	3471
EFM745_00087	572
EFM745_00088	797
EFM745_00089	7140
EFM745_00090	8429
EFM745_00091	9399
EFM745_00092	906
EFM745_00093	246
EFM745_00094	726
EFM745_00095	532
EFM745_00096	2
EFM745_00097	0
EFM745_00098	26
EFM745_00099	1633
EFM745_00100	5022
EFM745_00101	2579
EFM745_00102	4236
EFM745_00103	4563
EFM745_00104	19502
EFM745_00105	10070
EFM745_00106	957
EFM745_00107	1
EFM745_00108	11229
EFM745_00109	6880
EFM745_00110	5681
EFM745_00111	4568
EFM745_00112	1965
EFM745_00113	3250
EFM745_00114	4470
EFM745_00115	3849
EFM745_00116	2511
EFM745_00117	3121
EFM745_00118	6685
EFM745_00119	0
EFM745_00120	19150
EFM745_00121	7279
EFM745_00122	5149
EFM745_00123	2462
EFM745_00124	6374
EFM745_00125	12650
EFM745_00126	7043
EFM745_00127	17938
EFM745_00128	3892
EFM745_00129	7304
EFM745_00130	3701
EFM745_00131	2022
EFM745_00132	2716
EFM745_00133	2454
EFM745_00134	3165
EFM745_00135	7868
EFM745_00136	4833
EFM745_00137	304
EFM745_00138	4090
EFM745_00139	46
EFM745_00140	0
EFM745_00141	0
EFM745_00142	1
EFM745_00143	0
EFM745_00144	0
EFM745_00145	0
EFM745_00147	4
EFM745_00148	0
EFM745_00149	0
EFM745_00150	0
EFM745_00151	13
EFM745_00152	0
EFM745_00153	0
EFM745_00154	0
EFM745_00155	17
EFM745_00156	40
EFM745_00157	78
EFM745_00158	1
EFM745_00159	6
EFM745_00160	6
EFM745_00161	6
EFM745_00162	6
EFM745_00163	3
EFM745_00164	5
EFM745_00165	2
EFM745_00166	17
EFM745_00167	1
EFM745_00168	55
EFM745_00169	15
EFM745_00170	27
EFM745_00171	3
EFM745_00172	2
EFM745_00173	47
EFM745_00174	21
EFM745_00175	13
EFM745_00176	1
EFM745_00177	448
EFM745_00178	66
EFM745_00179	22
EFM745_00180	0
EFM745_00181	0
EFM745_00182	0
EFM745_00183	0
EFM745_00184	23
EFM745_00185	8
EFM745_00186	31
EFM745_00187	7
EFM745_00188	28
EFM745_00189	3
EFM745_00190	20
EFM745_00191	13
EFM745_00192	3
EFM745_00193	207
EFM745_00194	114
EFM745_00195	92
EFM745_00196	0
EFM745_00197	22
EFM745_00198	1
EFM745_00199	8
EFM745_00200	22
EFM745_00201	78
EFM745_00202	13
EFM745_00203	34
EFM745_00204	169
EFM745_00205	960
EFM745_00206	66
EFM745_00207	216
EFM745_00208	25
EFM745_00209	882
EFM745_00210	384
EFM745_00211	168
EFM745_00212	1112
EFM745_00213	23877
EFM745_00214	3014
EFM745_00215	1655
EFM745_00216	162
EFM745_00217	478
EFM745_00218	5307
EFM745_00219	3470
EFM745_00220	4897
EFM745_00221	5012
EFM745_00222	3625
EFM745_00223	9718
EFM745_00224	3732
EFM745_00226	127
EFM745_00227	0
EFM745_00228	26
EFM745_00229	27
EFM745_00230	30
EFM745_00231	11146
EFM745_00232	4539
EFM745_00233	507
EFM745_00234	26
EFM745_00235	292
EFM745_00236	63
EFM745_00237	3898
EFM745_00238	15724
EFM745_00239	8541
EFM745_00240	907
EFM745_00241	391
EFM745_00242	893
EFM745_00243	2456
EFM745_00244	56
EFM745_00245	431
EFM745_00246	111
EFM745_00247	91338
EFM745_00248	176363
EFM745_00250	43671
EFM745_00251	52710
EFM745_00252	1070
EFM745_00253	1403
EFM745_00254	1281
EFM745_00255	704
EFM745_00256	5120
EFM745_00257	101
EFM745_00258	459
EFM745_00259	1686
EFM745_00260	1500
EFM745_00262	1120
EFM745_00263	176
EFM745_00264	143
EFM745_00265	50
EFM745_00266	315
EFM745_00267	176
EFM745_00268	657
EFM745_00269	4105
EFM745_00270	1723
EFM745_00271	987
EFM745_00273	588
EFM745_00274	1818
EFM745_00275	4977
EFM745_00276	4428
EFM745_00277	1216
EFM745_00278	821
EFM745_00279	862
EFM745_00280	6852
EFM745_00281	0
EFM745_00282	8687
EFM745_00283	591
EFM745_00284	4920
EFM745_00285	6060
EFM745_00286	718
EFM745_00287	8964
EFM745_00288	6281
EFM745_00289	830
EFM745_00290	1520
EFM745_00291	449
EFM745_00292	360
EFM745_00293	14322
EFM745_00294	7292
EFM745_00295	16860
EFM745_00296	7147
EFM745_00297	1757
EFM745_00298	1114
EFM745_00299	2737
EFM745_00300	27676
EFM745_00301	1210
EFM745_00302	1134
EFM745_00303	526
EFM745_00304	942
EFM745_00305	1171
EFM745_00307	187
EFM745_00308	2752
EFM745_00309	484
EFM745_00310	756
EFM745_00311	8064
EFM745_00312	7763
EFM745_00313	23
EFM745_00314	21
EFM745_00315	18
EFM745_00316	19
EFM745_00317	5
EFM745_00318	39
EFM745_00319	45
EFM745_00320	655
EFM745_00321	963
EFM745_00322	2742
EFM745_00323	1322
EFM745_00324	708
EFM745_00325	1013
EFM745_00326	1356
EFM745_00327	7283
EFM745_00328	2975
EFM745_00329	3599
EFM745_00330	641
EFM745_00331	473
EFM745_00335	174
EFM745_00336	31
EFM745_00337	130
EFM745_00338	8
EFM745_00339	37
EFM745_00340	27
EFM745_00341	50
EFM745_00342	25
EFM745_00343	48
EFM745_00344	8
EFM745_00345	13
EFM745_00346	44
EFM745_00347	83
EFM745_00348	537
EFM745_00349	64
EFM745_00350	142
EFM745_00351	171
EFM745_00352	143
EFM745_00353	269
EFM745_00354	349
EFM745_00355	8698
EFM745_00356	4443
EFM745_00357	1176
EFM745_00358	321
EFM745_00359	237
EFM745_00360	179
EFM745_00361	519
EFM745_00362	534
EFM745_00363	324
EFM745_00364	269
