EFM745_00001	0
EFM745_00002	0
EFM745_00003	0
EFM745_00004	0
EFM745_00005	0
EFM745_00006	0
EFM745_00026	9620
EFM745_00027	4258
EFM745_00028	22251
EFM745_00029	2107
EFM745_00030	22599
EFM745_00031	264
EFM745_00032	68379
EFM745_00033	62201
EFM745_00034	4558
EFM745_00035	713
EFM745_00036	3105
EFM745_00037	0
EFM745_00038	1457
EFM745_00039	2762
EFM745_00040	0
EFM745_00041	7859
EFM745_00042	882
EFM745_00043	18129
EFM745_00044	1434
EFM745_00045	1467
EFM745_00046	5341
EFM745_00047	564
EFM745_00048	1
EFM745_00049	16268
EFM745_00050	8808
EFM745_00051	14491
EFM745_00052	8552
EFM745_00053	12838
EFM745_00054	12119
EFM745_00055	2550
EFM745_00056	19665
EFM745_00057	14232
EFM745_00058	30429
EFM745_00059	29565
EFM745_00060	60756
EFM745_00061	16306
EFM745_00062	20973
EFM745_00063	39789
EFM745_00064	40095
EFM745_00065	35617
EFM745_00066	25646
EFM745_00067	36938
EFM745_00068	21021
EFM745_00069	458
EFM745_00070	5878
EFM745_00071	3584
EFM745_00072	3008
EFM745_00073	3199
EFM745_00074	104655
EFM745_00075	24405
EFM745_00076	11927
EFM745_00077	2404
EFM745_00078	49
EFM745_00079	8880
EFM745_00080	10142
EFM745_00081	3366
EFM745_00082	675
EFM745_00083	10794
EFM745_00084	2050
EFM745_00085	644
EFM745_00086	3860
EFM745_00087	754
EFM745_00088	880
EFM745_00089	7834
EFM745_00090	10324
EFM745_00091	10728
EFM745_00092	977
EFM745_00093	296
EFM745_00094	798
EFM745_00095	601
EFM745_00096	1
EFM745_00097	0
EFM745_00098	31
EFM745_00099	1887
EFM745_00100	5601
EFM745_00101	3068
EFM745_00102	4728
EFM745_00103	5360
EFM745_00104	20764
EFM745_00105	11255
EFM745_00106	951
EFM745_00107	2
EFM745_00108	12836
EFM745_00109	8198
EFM745_00110	6713
EFM745_00111	4991
EFM745_00112	2131
EFM745_00113	3752
EFM745_00114	4962
EFM745_00115	4719
EFM745_00116	2683
EFM745_00117	3394
EFM745_00118	7454
EFM745_00119	1
EFM745_00120	20843
EFM745_00121	7394
EFM745_00122	5590
EFM745_00123	2561
EFM745_00124	7144
EFM745_00125	14156
EFM745_00126	7894
EFM745_00127	19901
EFM745_00128	4078
EFM745_00129	8558
EFM745_00130	3973
EFM745_00131	2272
EFM745_00132	2959
EFM745_00133	2636
EFM745_00134	3755
EFM745_00135	8764
EFM745_00136	5324
EFM745_00137	336
EFM745_00138	4512
EFM745_00139	40
EFM745_00140	0
EFM745_00141	1
EFM745_00142	0
EFM745_00143	0
EFM745_00144	0
EFM745_00145	0
EFM745_00147	7
EFM745_00148	0
EFM745_00149	0
EFM745_00150	0
EFM745_00151	17
EFM745_00152	0
EFM745_00153	0
EFM745_00154	0
EFM745_00155	21
EFM745_00156	31
EFM745_00157	81
EFM745_00158	0
EFM745_00159	5
EFM745_00160	5
EFM745_00161	5
EFM745_00162	3
EFM745_00163	4
EFM745_00164	5
EFM745_00165	5
EFM745_00166	15
EFM745_00167	2
EFM745_00168	50
EFM745_00169	22
EFM745_00170	41
EFM745_00171	4
EFM745_00172	2
EFM745_00173	46
EFM745_00174	24
EFM745_00175	19
EFM745_00176	7
EFM745_00177	412
EFM745_00178	70
EFM745_00179	20
EFM745_00180	0
EFM745_00181	0
EFM745_00182	0
EFM745_00183	0
EFM745_00184	26
EFM745_00185	17
EFM745_00186	28
EFM745_00187	11
EFM745_00188	30
EFM745_00189	4
EFM745_00190	26
EFM745_00191	10
EFM745_00192	2
EFM745_00193	258
EFM745_00194	128
EFM745_00195	71
EFM745_00196	0
EFM745_00197	24
EFM745_00198	2
EFM745_00199	12
EFM745_00200	37
EFM745_00201	58
EFM745_00202	22
EFM745_00203	35
EFM745_00204	193
EFM745_00205	998
EFM745_00206	71
EFM745_00207	226
EFM745_00208	38
EFM745_00209	893
EFM745_00210	470
EFM745_00211	196
EFM745_00212	1212
EFM745_00213	26845
EFM745_00214	3299
EFM745_00215	1707
EFM745_00216	168
EFM745_00217	501
EFM745_00218	6229
EFM745_00219	3967
EFM745_00220	5520
EFM745_00221	5578
EFM745_00222	3904
EFM745_00223	11013
EFM745_00224	4129
EFM745_00226	168
EFM745_00227	0
EFM745_00228	30
EFM745_00229	40
EFM745_00230	28
EFM745_00231	12797
EFM745_00232	4935
EFM745_00233	549
EFM745_00234	35
EFM745_00235	348
EFM745_00236	75
EFM745_00237	4310
EFM745_00238	16946
EFM745_00239	9159
EFM745_00240	970
EFM745_00241	434
EFM745_00242	937
EFM745_00243	2833
EFM745_00244	54
EFM745_00245	450
EFM745_00246	114
EFM745_00247	98988
EFM745_00248	220559
EFM745_00250	51433
EFM745_00251	60398
EFM745_00252	1153
EFM745_00253	1493
EFM745_00254	1281
EFM745_00255	682
EFM745_00256	5362
EFM745_00257	83
EFM745_00258	513
EFM745_00259	1740
EFM745_00260	1336
EFM745_00262	1233
EFM745_00263	194
EFM745_00264	155
EFM745_00265	45
EFM745_00266	416
EFM745_00267	202
EFM745_00268	673
EFM745_00269	4389
EFM745_00270	1872
EFM745_00271	1169
EFM745_00273	631
EFM745_00274	1954
EFM745_00275	4939
EFM745_00276	4952
EFM745_00277	1389
EFM745_00278	841
EFM745_00279	957
EFM745_00280	6963
EFM745_00281	0
EFM745_00282	9476
EFM745_00283	641
EFM745_00284	5572
EFM745_00285	6428
EFM745_00286	754
EFM745_00287	10505
EFM745_00288	6867
EFM745_00289	852
EFM745_00290	1681
EFM745_00291	513
EFM745_00292	464
EFM745_00293	15681
EFM745_00294	8452
EFM745_00295	19720
EFM745_00296	7981
EFM745_00297	2129
EFM745_00298	1307
EFM745_00299	2901
EFM745_00300	31984
EFM745_00301	1264
EFM745_00302	1268
EFM745_00303	580
EFM745_00304	994
EFM745_00305	1319
EFM745_00307	170
EFM745_00308	3095
EFM745_00309	463
EFM745_00310	849
EFM745_00311	8900
EFM745_00312	8604
EFM745_00313	18
EFM745_00314	33
EFM745_00315	16
EFM745_00316	9
EFM745_00317	7
EFM745_00318	47
EFM745_00319	36
EFM745_00320	700
EFM745_00321	812
EFM745_00322	2740
EFM745_00323	1337
EFM745_00324	777
EFM745_00325	1168
EFM745_00326	1409
EFM745_00327	8381
EFM745_00328	3259
EFM745_00329	3910
EFM745_00330	672
EFM745_00331	479
EFM745_00335	210
EFM745_00336	23
EFM745_00337	139
EFM745_00338	9
EFM745_00339	48
EFM745_00340	33
EFM745_00341	44
EFM745_00342	39
EFM745_00343	50
EFM745_00344	5
EFM745_00345	23
EFM745_00346	49
EFM745_00347	103
EFM745_00348	612
EFM745_00349	76
EFM745_00350	140
EFM745_00351	195
EFM745_00352	184
EFM745_00353	303
EFM745_00354	338
EFM745_00355	9320
EFM745_00356	4975
EFM745_00357	1317
EFM745_00358	317
EFM745_00359	314
EFM745_00360	229
EFM745_00361	525
EFM745_00362	578
EFM745_00363	385
EFM745_00364	272
