EFM745_00001	0
EFM745_00002	0
EFM745_00003	0
EFM745_00004	0
EFM745_00005	0
EFM745_00006	0
EFM745_00026	9661
EFM745_00027	4435
EFM745_00028	12617
EFM745_00029	1007
EFM745_00030	5734
EFM745_00031	426
EFM745_00032	27712
EFM745_00033	22663
EFM745_00034	7973
EFM745_00035	1143
EFM745_00036	3137
EFM745_00037	0
EFM745_00038	28192
EFM745_00039	3143
EFM745_00040	0
EFM745_00041	9200
EFM745_00042	1148
EFM745_00043	4772
EFM745_00044	1111
EFM745_00045	591
EFM745_00046	4116
EFM745_00047	1218
EFM745_00048	0
EFM745_00049	2831
EFM745_00050	924
EFM745_00051	2376
EFM745_00052	1338
EFM745_00053	2197
EFM745_00054	1879
EFM745_00055	341
EFM745_00056	2255
EFM745_00057	1021
EFM745_00058	1045
EFM745_00059	1017
EFM745_00060	1543
EFM745_00061	406
EFM745_00062	538
EFM745_00063	1084
EFM745_00064	842
EFM745_00065	697
EFM745_00066	485
EFM745_00067	1712
EFM745_00068	974
EFM745_00069	551
EFM745_00070	7223
EFM745_00071	5337
EFM745_00072	3607
EFM745_00073	3564
EFM745_00074	62111
EFM745_00075	10976
EFM745_00076	12760
EFM745_00077	40028
EFM745_00078	50
EFM745_00079	2176
EFM745_00080	5486
EFM745_00081	3776
EFM745_00082	406
EFM745_00083	8656
EFM745_00084	1725
EFM745_00085	602
EFM745_00086	1755
EFM745_00087	588
EFM745_00088	3598
EFM745_00089	8701
EFM745_00090	17116
EFM745_00091	19490
EFM745_00092	380
EFM745_00093	555
EFM745_00094	380
EFM745_00095	859
EFM745_00096	3
EFM745_00097	0
EFM745_00098	26
EFM745_00099	2929
EFM745_00100	6330
EFM745_00101	1225
EFM745_00102	1625
EFM745_00103	1549
EFM745_00104	3960
EFM745_00105	3561
EFM745_00106	160
EFM745_00107	0
EFM745_00108	7554
EFM745_00109	3368
EFM745_00110	2789
EFM745_00111	1719
EFM745_00112	766
EFM745_00113	1276
EFM745_00114	1726
EFM745_00115	1380
EFM745_00116	1036
EFM745_00117	1796
EFM745_00118	2024
EFM745_00119	1
EFM745_00120	4740
EFM745_00121	1695
EFM745_00122	1182
EFM745_00123	345
EFM745_00124	2340
EFM745_00125	6911
EFM745_00126	3529
EFM745_00127	11601
EFM745_00128	2032
EFM745_00129	3152
EFM745_00130	1928
EFM745_00131	1279
EFM745_00132	1736
EFM745_00133	1543
EFM745_00134	1908
EFM745_00135	5091
EFM745_00136	2393
EFM745_00137	1025
EFM745_00138	8733
EFM745_00139	22
EFM745_00140	0
EFM745_00141	0
EFM745_00142	0
EFM745_00143	0
EFM745_00144	0
EFM745_00145	0
EFM745_00147	33
EFM745_00148	0
EFM745_00149	0
EFM745_00150	0
EFM745_00151	82
EFM745_00152	0
EFM745_00153	0
EFM745_00154	0
EFM745_00155	505
EFM745_00156	402
EFM745_00157	1857
EFM745_00158	34
EFM745_00159	289
EFM745_00160	388
EFM745_00161	269
EFM745_00162	360
EFM745_00163	246
EFM745_00164	310
EFM745_00165	106
EFM745_00166	981
EFM745_00167	255
EFM745_00168	730
EFM745_00169	228
EFM745_00170	901
EFM745_00171	48
EFM745_00172	81
EFM745_00173	958
EFM745_00174	448
EFM745_00175	235
EFM745_00176	108
EFM745_00177	383
EFM745_00178	731
EFM745_00179	32
EFM745_00180	0
EFM745_00181	0
EFM745_00182	0
EFM745_00183	0
EFM745_00184	254
EFM745_00185	138
EFM745_00186	313
EFM745_00187	122
EFM745_00188	416
EFM745_00189	26
EFM745_00190	265
EFM745_00191	120
EFM745_00192	88
EFM745_00193	5387
EFM745_00194	2719
EFM745_00195	1781
EFM745_00196	1
EFM745_00197	687
EFM745_00198	31
EFM745_00199	131
EFM745_00200	1304
EFM745_00201	2026
EFM745_00202	536
EFM745_00203	1101
EFM745_00204	6203
EFM745_00205	4638
EFM745_00206	2540
EFM745_00207	3374
EFM745_00208	1776
EFM745_00209	771
EFM745_00210	396
EFM745_00211	497
EFM745_00212	750
EFM745_00213	30075
EFM745_00214	872
EFM745_00215	3093
EFM745_00216	470
EFM745_00217	1090
EFM745_00218	2203
EFM745_00219	1928
EFM745_00220	2952
EFM745_00221	3899
EFM745_00222	3202
EFM745_00223	2842
EFM745_00224	594
EFM745_00226	119
EFM745_00227	0
EFM745_00228	31
EFM745_00229	47
EFM745_00230	50
EFM745_00231	11696
EFM745_00232	3579
EFM745_00233	281
EFM745_00234	21
EFM745_00235	1883
EFM745_00236	543
EFM745_00237	6372
EFM745_00238	15015
EFM745_00239	8965
EFM745_00240	822
EFM745_00241	749
EFM745_00242	468
EFM745_00243	444
EFM745_00244	22
EFM745_00245	264
EFM745_00246	138
EFM745_00247	10620
EFM745_00248	24288
EFM745_00250	7530
EFM745_00251	8602
EFM745_00252	1557
EFM745_00253	2154
EFM745_00254	1194
EFM745_00255	1334
EFM745_00256	1687
EFM745_00257	151
EFM745_00258	285
EFM745_00259	4510
EFM745_00260	656
EFM745_00262	304
EFM745_00263	181
EFM745_00264	235
EFM745_00265	134
EFM745_00266	332
EFM745_00267	280
EFM745_00268	646
EFM745_00269	2536
EFM745_00270	967
EFM745_00271	429
EFM745_00273	277
EFM745_00274	515
EFM745_00275	1995
EFM745_00276	2476
EFM745_00277	1830
EFM745_00278	1107
EFM745_00279	631
EFM745_00280	3103
EFM745_00281	0
EFM745_00282	12655
EFM745_00283	349
EFM745_00284	12388
EFM745_00285	26177
EFM745_00286	194
EFM745_00287	5326
EFM745_00288	3829
EFM745_00289	371
EFM745_00290	1291
EFM745_00291	336
EFM745_00292	264
EFM745_00293	20288
EFM745_00294	6069
EFM745_00295	8821
EFM745_00296	2206
EFM745_00297	7272
EFM745_00298	3500
EFM745_00299	4041
EFM745_00300	45394
EFM745_00301	825
EFM745_00302	869
EFM745_00303	230
EFM745_00304	179
EFM745_00305	927
EFM745_00307	948
EFM745_00308	13644
EFM745_00309	1937
EFM745_00310	523
EFM745_00311	1563
EFM745_00312	698
EFM745_00313	8
EFM745_00314	24
EFM745_00315	7
EFM745_00316	7
EFM745_00317	1
EFM745_00318	26
EFM745_00319	26
EFM745_00320	4528
EFM745_00321	365
EFM745_00322	1276
EFM745_00323	1617
EFM745_00324	937
EFM745_00325	3758
EFM745_00326	4792
EFM745_00327	16460
EFM745_00328	4487
EFM745_00329	6702
EFM745_00330	1578
EFM745_00331	212
EFM745_00335	107
EFM745_00336	17
EFM745_00337	75
EFM745_00338	0
EFM745_00339	25
EFM745_00340	17
EFM745_00341	19
EFM745_00342	15
EFM745_00343	47
EFM745_00344	7
EFM745_00345	10
EFM745_00346	44
EFM745_00347	66
EFM745_00348	379
EFM745_00349	157
EFM745_00350	133
EFM745_00351	115
EFM745_00352	79
EFM745_00353	137
EFM745_00354	144
EFM745_00355	5176
EFM745_00356	3739
EFM745_00357	546
EFM745_00358	189
EFM745_00359	156
EFM745_00360	58
EFM745_00361	473
EFM745_00362	502
EFM745_00363	246
EFM745_00364	187
