EFM745_00001	0
EFM745_00002	0
EFM745_00003	0
EFM745_00004	0
EFM745_00005	0
EFM745_00006	0
EFM745_00026	8352
EFM745_00027	3864
EFM745_00028	11345
EFM745_00029	952
EFM745_00030	4736
EFM745_00031	390
EFM745_00032	22325
EFM745_00033	19993
EFM745_00034	7343
EFM745_00035	908
EFM745_00036	2723
EFM745_00037	0
EFM745_00038	23192
EFM745_00039	2661
EFM745_00040	0
EFM745_00041	7780
EFM745_00042	1040
EFM745_00043	4111
EFM745_00044	946
EFM745_00045	544
EFM745_00046	3562
EFM745_00047	938
EFM745_00048	0
EFM745_00049	2588
EFM745_00050	859
EFM745_00051	2084
EFM745_00052	1105
EFM745_00053	1870
EFM745_00054	1603
EFM745_00055	312
EFM745_00056	2017
EFM745_00057	834
EFM745_00058	880
EFM745_00059	831
EFM745_00060	1266
EFM745_00061	381
EFM745_00062	512
EFM745_00063	889
EFM745_00064	704
EFM745_00065	535
EFM745_00066	421
EFM745_00067	1340
EFM745_00068	726
EFM745_00069	468
EFM745_00070	6005
EFM745_00071	4342
EFM745_00072	3320
EFM745_00073	3234
EFM745_00074	53214
EFM745_00075	8868
EFM745_00076	11677
EFM745_00077	40448
EFM745_00078	42
EFM745_00079	1961
EFM745_00080	4747
EFM745_00081	3267
EFM745_00082	287
EFM745_00083	7481
EFM745_00084	1502
EFM745_00085	552
EFM745_00086	1443
EFM745_00087	496
EFM745_00088	3283
EFM745_00089	7783
EFM745_00090	16905
EFM745_00091	16016
EFM745_00092	336
EFM745_00093	485
EFM745_00094	286
EFM745_00095	886
EFM745_00096	0
EFM745_00097	0
EFM745_00098	20
EFM745_00099	2432
EFM745_00100	5939
EFM745_00101	1084
EFM745_00102	1508
EFM745_00103	1189
EFM745_00104	3485
EFM745_00105	3100
EFM745_00106	151
EFM745_00107	0
EFM745_00108	6248
EFM745_00109	2659
EFM745_00110	2512
EFM745_00111	1413
EFM745_00112	634
EFM745_00113	1094
EFM745_00114	1398
EFM745_00115	1202
EFM745_00116	816
EFM745_00117	1381
EFM745_00118	1831
EFM745_00119	1
EFM745_00120	4182
EFM745_00121	1473
EFM745_00122	994
EFM745_00123	240
EFM745_00124	2101
EFM745_00125	5660
EFM745_00126	2995
EFM745_00127	9889
EFM745_00128	1775
EFM745_00129	2432
EFM745_00130	1658
EFM745_00131	1169
EFM745_00132	1682
EFM745_00133	1369
EFM745_00134	1665
EFM745_00135	4951
EFM745_00136	1855
EFM745_00137	946
EFM745_00138	7671
EFM745_00139	19
EFM745_00140	0
EFM745_00141	0
EFM745_00142	1
EFM745_00143	0
EFM745_00144	0
EFM745_00145	0
EFM745_00147	21
EFM745_00148	0
EFM745_00149	0
EFM745_00150	0
EFM745_00151	78
EFM745_00152	0
EFM745_00153	0
EFM745_00154	0
EFM745_00155	371
EFM745_00156	316
EFM745_00157	1518
EFM745_00158	19
EFM745_00159	262
EFM745_00160	319
EFM745_00161	212
EFM745_00162	317
EFM745_00163	216
EFM745_00164	223
EFM745_00165	82
EFM745_00166	830
EFM745_00167	244
EFM745_00168	634
EFM745_00169	203
EFM745_00170	794
EFM745_00171	35
EFM745_00172	77
EFM745_00173	935
EFM745_00174	398
EFM745_00175	209
EFM745_00176	114
EFM745_00177	290
EFM745_00178	574
EFM745_00179	27
EFM745_00180	0
EFM745_00181	0
EFM745_00182	0
EFM745_00183	0
EFM745_00184	209
EFM745_00185	129
EFM745_00186	259
EFM745_00187	78
EFM745_00188	335
EFM745_00189	49
EFM745_00190	279
EFM745_00191	99
EFM745_00192	62
EFM745_00193	4869
EFM745_00194	2186
EFM745_00195	1345
EFM745_00196	1
EFM745_00197	512
EFM745_00198	35
EFM745_00199	111
EFM745_00200	1275
EFM745_00201	1791
EFM745_00202	451
EFM745_00203	942
EFM745_00204	5577
EFM745_00205	4254
EFM745_00206	2271
EFM745_00207	2939
EFM745_00208	1197
EFM745_00209	621
EFM745_00210	335
EFM745_00211	405
EFM745_00212	658
EFM745_00213	25802
EFM745_00214	815
EFM745_00215	3146
EFM745_00216	417
EFM745_00217	947
EFM745_00218	1837
EFM745_00219	1702
EFM745_00220	2548
EFM745_00221	3408
EFM745_00222	2728
EFM745_00223	2643
EFM745_00224	525
EFM745_00226	118
EFM745_00227	0
EFM745_00228	24
EFM745_00229	29
EFM745_00230	36
EFM745_00231	10219
EFM745_00232	3137
EFM745_00233	276
EFM745_00234	28
EFM745_00235	1626
EFM745_00236	407
EFM745_00237	5389
EFM745_00238	13423
EFM745_00239	7685
EFM745_00240	733
EFM745_00241	605
EFM745_00242	469
EFM745_00243	378
EFM745_00244	28
EFM745_00245	232
EFM745_00246	116
EFM745_00247	9057
EFM745_00248	23710
EFM745_00250	6521
EFM745_00251	7234
EFM745_00252	1371
EFM745_00253	1748
EFM745_00254	1063
EFM745_00255	1156
EFM745_00256	1374
EFM745_00257	81
EFM745_00258	281
EFM745_00259	3459
EFM745_00260	488
EFM745_00262	260
EFM745_00263	148
EFM745_00264	176
EFM745_00265	117
EFM745_00266	257
EFM745_00267	234
EFM745_00268	557
EFM745_00269	2153
EFM745_00270	862
EFM745_00271	400
EFM745_00273	219
EFM745_00274	467
EFM745_00275	1835
EFM745_00276	1997
EFM745_00277	1600
EFM745_00278	981
EFM745_00279	500
EFM745_00280	2890
EFM745_00281	0
EFM745_00282	10764
EFM745_00283	321
EFM745_00284	10235
EFM745_00285	23978
EFM745_00286	170
EFM745_00287	4757
EFM745_00288	3501
EFM745_00289	288
EFM745_00290	1122
EFM745_00291	281
EFM745_00292	230
EFM745_00293	17270
EFM745_00294	5089
EFM745_00295	7094
EFM745_00296	1786
EFM745_00297	6912
EFM745_00298	3164
EFM745_00299	3647
EFM745_00300	39787
EFM745_00301	602
EFM745_00302	682
EFM745_00303	233
EFM745_00304	153
EFM745_00305	795
EFM745_00307	776
EFM745_00308	12854
EFM745_00309	1467
EFM745_00310	457
EFM745_00311	1339
EFM745_00312	577
EFM745_00313	5
EFM745_00314	18
EFM745_00315	6
EFM745_00316	12
EFM745_00317	1
EFM745_00318	25
EFM745_00319	18
EFM745_00320	3862
EFM745_00321	293
EFM745_00322	1095
EFM745_00323	1558
EFM745_00324	860
EFM745_00325	3146
EFM745_00326	4492
EFM745_00327	14763
EFM745_00328	4076
EFM745_00329	6117
EFM745_00330	1386
EFM745_00331	198
EFM745_00335	91
EFM745_00336	22
EFM745_00337	81
EFM745_00338	4
EFM745_00339	24
EFM745_00340	14
EFM745_00341	19
EFM745_00342	22
EFM745_00343	38
EFM745_00344	7
EFM745_00345	7
EFM745_00346	53
EFM745_00347	60
EFM745_00348	310
EFM745_00349	161
EFM745_00350	119
EFM745_00351	112
EFM745_00352	74
EFM745_00353	133
EFM745_00354	127
EFM745_00355	4230
EFM745_00356	3218
EFM745_00357	516
EFM745_00358	182
EFM745_00359	122
EFM745_00360	61
EFM745_00361	414
EFM745_00362	482
EFM745_00363	218
EFM745_00364	147
EFM745_00365	19
EFM745_00366	90
