# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcus_odb12 (Creation date: 2025-05-14, number of genomes: 59, number of BUSCOs: 983)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
175at1350	Complete	NODE_2_length_840748_cov_42.698360	169189	171834	+	1821.9	879
444at1350	Complete	NODE_1_length_1652082_cov_46.167482	1060917	1063211	+	1457.1	745
596at1350	Complete	NODE_1_length_1652082_cov_46.167482	359747	357849	-	980.4	636
599at1350	Complete	NODE_1_length_1652082_cov_46.167482	525447	523438	-	1450.9	663
705at1350	Complete	NODE_2_length_840748_cov_42.698360	743332	741392	-	1423.7	645
814at1350	Complete	NODE_2_length_840748_cov_42.698360	105494	103689	-	1121.3	601
826at1350	Complete	NODE_1_length_1652082_cov_46.167482	1411298	1413199	+	1370.5	631
837at1350	Complete	NODE_1_length_1652082_cov_46.167482	318632	316275	-	1519.7	783
1249at1350	Complete	NODE_2_length_840748_cov_42.698360	600110	598224	-	1182.6	625
1360at1350	Duplicated	NODE_1_length_1652082_cov_46.167482	1365665	1367230	+	1146.5	518
1360at1350	Duplicated	NODE_4_length_212759_cov_102.864112	122467	120854	-	1125.5	508
1424at1350	Complete	NODE_2_length_840748_cov_42.698360	352220	353926	+	1061.9	558
1507at1350	Complete	NODE_1_length_1652082_cov_46.167482	582323	580686	-	1028.2	530
1547at1350	Complete	NODE_2_length_840748_cov_42.698360	511786	510251	-	1000.7	509
1593at1350	Complete	NODE_2_length_840748_cov_42.698360	487636	485864	-	1020.2	574
1614at1350	Complete	NODE_1_length_1652082_cov_46.167482	145581	147317	+	871.4	562
1719at1350	Complete	NODE_2_length_840748_cov_42.698360	447524	443997	-	1798.2	1145
1737at1350	Complete	NODE_1_length_1652082_cov_46.167482	349980	348604	-	1033.9	457
2136at1350	Complete	NODE_1_length_1652082_cov_46.167482	45481	44132	-	893.8	447
2159at1350	Complete	NODE_1_length_1652082_cov_46.167482	1391280	1389988	-	986.3	430
2257at1350	Complete	NODE_1_length_1652082_cov_46.167482	591894	590035	-	1040.3	591
2313at1350	Complete	NODE_1_length_1652082_cov_46.167482	486100	484769	-	894.1	442
2389at1350	Complete	NODE_2_length_840748_cov_42.698360	615700	614297	-	724.4	457
2522at1350	Complete	NODE_2_length_840748_cov_42.698360	464342	461967	-	1349.2	772
2597at1350	Complete	NODE_1_length_1652082_cov_46.167482	195927	193138	-	1507.7	916
2754at1350	Complete	NODE_1_length_1652082_cov_46.167482	1354886	1353720	-	855.2	388
2768at1350	Complete	NODE_1_length_1652082_cov_46.167482	752487	751192	-	951.5	429
2823at1350	Complete	NODE_1_length_1652082_cov_46.167482	1335061	1333766	-	900.7	431
2925at1350	Complete	NODE_2_length_840748_cov_42.698360	166261	167595	+	939.7	442
2954at1350	Complete	NODE_2_length_840748_cov_42.698360	762628	761393	-	838.9	411
3075at1350	Complete	NODE_1_length_1652082_cov_46.167482	1203916	1205091	+	796.2	386
3237at1350	Complete	NODE_2_length_840748_cov_42.698360	823824	822604	-	638.0	393
3315at1350	Complete	NODE_2_length_840748_cov_42.698360	381047	379698	-	908.5	447
3330at1350	Complete	NODE_3_length_245057_cov_46.274867	116045	114753	-	897.8	428
3398at1350	Complete	NODE_1_length_1652082_cov_46.167482	516192	517301	+	805.3	368
3592at1350	Complete	NODE_2_length_840748_cov_42.698360	51430	52605	+	825.7	400
3609at1350	Complete	NODE_1_length_1652082_cov_46.167482	273360	274466	+	699.5	364
3625at1350	Complete	NODE_3_length_245057_cov_46.274867	106681	103553	-	1101.3	1000
3786at1350	Complete	NODE_2_length_840748_cov_42.698360	830221	829193	-	706.3	342
3809at1350	Complete	NODE_3_length_245057_cov_46.274867	39637	38321	-	582.1	423
3841at1350	Complete	NODE_1_length_1652082_cov_46.167482	1218386	1217265	-	659.4	371
3845at1350	Complete	NODE_1_length_1652082_cov_46.167482	913882	912761	-	845.3	373
3920at1350	Complete	NODE_1_length_1652082_cov_46.167482	929584	930780	+	798.2	390
4084at1350	Complete	NODE_2_length_840748_cov_42.698360	128875	130248	+	832.4	449
4260at1350	Complete	NODE_2_length_840748_cov_42.698360	521980	520856	-	732.2	371
4296at1350	Complete	NODE_2_length_840748_cov_42.698360	784042	782864	-	686.1	383
4559at1350	Complete	NODE_1_length_1652082_cov_46.167482	892669	891434	-	847.8	410
4618at1350	Complete	NODE_1_length_1652082_cov_46.167482	449685	448543	-	762.8	380
4675at1350	Complete	NODE_1_length_1652082_cov_46.167482	471220	472218	+	615.9	326
4684at1350	Complete	NODE_1_length_1652082_cov_46.167482	1403192	1402068	-	706.2	370
4733at1350	Complete	NODE_2_length_840748_cov_42.698360	480807	479683	-	507.7	372
4745at1350	Complete	NODE_1_length_1652082_cov_46.167482	1161476	1160397	-	766.7	358
4818at1350	Complete	NODE_1_length_1652082_cov_46.167482	1257796	1256795	-	698.1	329
4862at1350	Complete	NODE_1_length_1652082_cov_46.167482	1331619	1330681	-	706.8	312
5202at1350	Complete	NODE_3_length_245057_cov_46.274867	232220	233176	+	697.7	316
5453at1350	Complete	NODE_1_length_1652082_cov_46.167482	1577360	1576113	-	765.7	413
5581at1350	Complete	NODE_2_length_840748_cov_42.698360	731946	730750	-	799.1	397
5602at1350	Complete	NODE_2_length_840748_cov_42.698360	416383	415442	-	595.5	310
5782at1350	Complete	NODE_2_length_840748_cov_42.698360	127709	128764	+	682.4	341
5831at1350	Complete	NODE_2_length_840748_cov_42.698360	583997	583092	-	569.3	297
6003at1350	Complete	NODE_2_length_840748_cov_42.698360	145256	146092	+	382.1	266
6183at1350	Complete	NODE_2_length_840748_cov_42.698360	735367	736176	+	479.6	268
6417at1350	Complete	NODE_1_length_1652082_cov_46.167482	341180	341989	+	484.9	269
6455at1350	Complete	NODE_1_length_1652082_cov_46.167482	519389	518505	-	595.4	292
6584at1350	Complete	NODE_2_length_840748_cov_42.698360	494161	492518	-	1034.9	511
6632at1350	Complete	NODE_1_length_1652082_cov_46.167482	368290	369207	+	520.6	297
6660at1350	Complete	NODE_1_length_1652082_cov_46.167482	290918	290061	-	568.3	283
6712at1350	Complete	NODE_1_length_1652082_cov_46.167482	1289624	1288671	-	521.6	304
6804at1350	Complete	NODE_1_length_1652082_cov_46.167482	269188	268286	-	597.5	295
6992at1350	Complete	NODE_1_length_1652082_cov_46.167482	894738	893965	-	563.0	256
7212at1350	Complete	NODE_2_length_840748_cov_42.698360	41404	42216	+	545.6	264
7426at1350	Complete	NODE_1_length_1652082_cov_46.167482	520720	519944	-	535.6	255
7474at1350	Complete	NODE_1_length_1652082_cov_46.167482	430502	429585	-	520.3	300
7610at1350	Complete	NODE_2_length_840748_cov_42.698360	581075	580284	-	522.5	261
7677at1350	Complete	NODE_1_length_1652082_cov_46.167482	1328327	1327530	-	545.7	263
7733at1350	Complete	NODE_1_length_1652082_cov_46.167482	1351170	1351856	+	490.1	222
7785at1350	Complete	NODE_2_length_840748_cov_42.698360	765659	764697	-	562.9	317
7842at1350	Complete	NODE_1_length_1652082_cov_46.167482	1353696	1352878	-	544.1	268
7856at1350	Complete	NODE_2_length_840748_cov_42.698360	431609	430776	-	513.0	267
8193at1350	Complete	NODE_1_length_1652082_cov_46.167482	779901	779074	-	549.3	269
8271at1350	Complete	NODE_2_length_840748_cov_42.698360	517751	517080	-	450.6	224
8314at1350	Complete	NODE_2_length_840748_cov_42.698360	531660	530977	-	451.0	223
8319at1350	Complete	NODE_1_length_1652082_cov_46.167482	55414	54698	-	511.0	236
8577at1350	Complete	NODE_2_length_840748_cov_42.698360	798023	797358	-	458.5	220
8748at1350	Complete	NODE_1_length_1652082_cov_46.167482	1644105	1645559	+	588.0	432
8931at1350	Complete	NODE_2_length_840748_cov_42.698360	613547	612867	-	401.7	221
9044at1350	Complete	NODE_3_length_245057_cov_46.274867	138953	138291	-	442.8	214
9080at1350	Complete	NODE_2_length_840748_cov_42.698360	589420	588653	-	439.3	253
9100at1350	Complete	NODE_1_length_1652082_cov_46.167482	1349601	1350284	+	421.3	222
9192at1350	Complete	NODE_1_length_1652082_cov_46.167482	1423893	1423204	-	504.0	229
9243at1350	Complete	NODE_1_length_1652082_cov_46.167482	670452	671099	+	423.9	215
9623at1350	Complete	NODE_1_length_1652082_cov_46.167482	293748	292855	-	555.4	293
9626at1350	Complete	NODE_2_length_840748_cov_42.698360	790895	790287	-	425.9	201
9768at1350	Complete	NODE_1_length_1652082_cov_46.167482	1176809	1177753	+	492.9	306
9919at1350	Complete	NODE_2_length_840748_cov_42.698360	398578	397901	-	430.6	214
10042at1350	Complete	NODE_3_length_245057_cov_46.274867	147766	145046	-	1019.5	835
10082at1350	Complete	NODE_2_length_840748_cov_42.698360	578557	579195	+	388.9	206
10086at1350	Complete	NODE_1_length_1652082_cov_46.167482	703714	702911	-	532.3	267
10119at1350	Complete	NODE_1_length_1652082_cov_46.167482	736969	736325	-	418.6	214
10183at1350	Complete	NODE_2_length_840748_cov_42.698360	357328	356699	-	421.6	207
10292at1350	Complete	NODE_1_length_1652082_cov_46.167482	782622	783611	+	497.8	320
10394at1350	Complete	NODE_1_length_1652082_cov_46.167482	519951	519382	-	338.7	186
10425at1350	Complete	NODE_2_length_840748_cov_42.698360	25450	25992	+	281.8	181
10444at1350	Complete	NODE_1_length_1652082_cov_46.167482	1338522	1337983	-	399.0	179
10501at1350	Complete	NODE_2_length_840748_cov_42.698360	594870	593974	-	472.9	289
10529at1350	Complete	NODE_1_length_1652082_cov_46.167482	1626737	1627375	+	359.7	212
10577at1350	Complete	NODE_2_length_840748_cov_42.698360	622114	621503	-	338.1	195
10690at1350	Complete	NODE_1_length_1652082_cov_46.167482	784342	784893	+	335.3	179
11095at1350	Complete	NODE_2_length_840748_cov_42.698360	368150	367611	-	341.5	177
11126at1350	Complete	NODE_2_length_840748_cov_42.698360	96105	95584	-	269.4	170
11129at1350	Complete	NODE_3_length_245057_cov_46.274867	85382	84879	-	350.9	167
11163at1350	Complete	NODE_2_length_840748_cov_42.698360	399283	398585	-	358.4	233
11246at1350	Complete	NODE_2_length_840748_cov_42.698360	188204	187533	-	334.7	209
11308at1350	Complete	NODE_1_length_1652082_cov_46.167482	1336239	1335739	-	353.6	165
11328at1350	Complete	NODE_1_length_1652082_cov_46.167482	928570	928007	-	338.2	185
12076at1350	Complete	NODE_2_length_840748_cov_42.698360	167902	168387	+	316.3	148
12247at1350	Complete	NODE_1_length_1652082_cov_46.167482	1360387	1359989	-	265.8	129
12391at1350	Complete	NODE_1_length_1652082_cov_46.167482	1349282	1348869	-	310.0	137
