tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	98.939	8105	218577	3127954	0.0	14456	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	99.490	3722	218577	3127954	0.0	6769	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	98.907	3658	218577	3127954	0.0	6532	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	98.212	1510	218577	3127954	0.0	2636	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	97.476	1545	218577	3127954	0.0	2634	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	97.593	1537	218577	3127954	0.0	2632	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	97.413	1546	218577	3127954	0.0	2632	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	97.593	1537	218577	3127954	0.0	2632	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	98.207	1506	218577	3127954	0.0	2628	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	98.206	1505	218577	3127954	0.0	2627	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	97.647	1530	218577	3127954	0.0	2627	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	98.204	1503	218577	3127954	0.0	2623	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	98.202	1502	218577	3127954	0.0	2621	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	98.201	1501	218577	3127954	0.0	2619	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	97.013	1540	218577	3127954	0.0	2584	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	96.697	1544	218577	3127954	0.0	2566	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	96.747	1537	218577	3127954	0.0	2560	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	96.690	1541	218577	3127954	0.0	2560	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
tig00000002_pilon_pilon	gi|1332906111|ref|NZ_NBSL01000002.1|	NZ_NBSL01000002	96.747	1537	218577	3127954	0.0	2560	Enterococcus avium strain FDAARGOS_182 scf7180000000006_trim_quiver_pilon, whole genome shotgun sequence
