#                                                                                  --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name              accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#      ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
contig_1:635070-635930|+   -            287 20420                -            282  3.4e-156  516.0   0.3   1   1  1.2e-158  3.9e-156  515.8   0.3     1   281     1   281     1   282 1.00 contig_1_600 # 635070 # 635930 # 1 # ID=1_600;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.418
contig_1:614022-615332|+   -            437 20420                -            282   4.5e-18   62.8   0.0   1   3   1.2e-10   4.2e-08   30.1   0.0   124   175     7    61     3    65 0.90 contig_1_577 # 614022 # 615332 # 1 # ID=1_577;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.411
contig_1:614022-615332|+   -            437 20420                -            282   4.5e-18   62.8   0.0   2   3   2.4e-10     8e-08   29.2   0.0    10   158    69   212    65   242 0.78 contig_1_577 # 614022 # 615332 # 1 # ID=1_577;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.411
contig_1:614022-615332|+   -            437 20420                -            282   4.5e-18   62.8   0.0   3   3      0.39   1.3e+02   -1.1   0.0    24    65   258   301   238   316 0.63 contig_1_577 # 614022 # 615332 # 1 # ID=1_577;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.411
contig_2:126829-128226|-   -            466 20420                -            282     7e-11   39.2   1.4   1   2   4.7e-09   1.6e-06   24.9   0.1   111   175   218   285   191   298 0.76 contig_2_102 # 126829 # 128226 # -1 # ID=5_102;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.414
contig_2:126829-128226|-   -            466 20420                -            282     7e-11   39.2   1.4   2   2   2.1e-05    0.0072   12.9   0.1    21    90   304   373   298   384 0.87 contig_2_102 # 126829 # 128226 # -1 # ID=5_102;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.414
contig_2:1298375-1299274|+ -            300 20420                -            282   1.8e-10   37.9   0.1   1   2   1.8e-12   6.1e-10   36.1   0.1   124   180    10    69     4    83 0.85 contig_2_1244 # 1298375 # 1299274 # 1 # ID=5_1244;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.408
contig_2:1298375-1299274|+ -            300 20420                -            282   1.8e-10   37.9   0.1   2   2      0.51   1.7e+02   -1.4   0.0    22    97    84   163    75   171 0.58 contig_2_1244 # 1298375 # 1299274 # 1 # ID=5_1244;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.408
contig_1:468613-469722|+   -            370 20420                -            282   1.9e-09   34.5   0.1   1   1   1.5e-11   5.2e-09   33.1   0.1    27   188    77   237    67   262 0.73 contig_1_452 # 468613 # 469722 # 1 # ID=1_452;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.401
contig_1:1112748-1113335|- -            196 20420                -            282   7.8e-09   32.5   0.0   1   2     5e-11   1.7e-08   31.4   0.0   126   186    29    90    25   129 0.87 contig_1_1062 # 1112748 # 1113335 # -1 # ID=1_1062;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.395
contig_1:1112748-1113335|- -            196 20420                -            282   7.8e-09   32.5   0.0   2   2      0.62   2.1e+02   -1.7   0.0    27    62   109   146    92   163 0.63 contig_1_1062 # 1112748 # 1113335 # -1 # ID=1_1062;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.395
contig_2:1108527-1109756|+ -            410 20420                -            282   3.7e-05   20.4   3.2   1   2   8.5e-06    0.0029   14.2   0.1    91   143   161   216   153   226 0.71 contig_2_1059 # 1108527 # 1109756 # 1 # ID=5_1059;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.415
contig_2:1108527-1109756|+ -            410 20420                -            282   3.7e-05   20.4   3.2   2   2    0.0035       1.2    5.6   0.4     3    67   252   322   250   358 0.69 contig_2_1059 # 1108527 # 1109756 # 1 # ID=5_1059;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.415
contig_2:120989-122089|-   -            367 20420                -            282     9e-05   19.2   0.2   1   2   2.1e-06    0.0007   16.3   0.1   121   155     3    36     1    40 0.84 contig_2_96 # 120989 # 122089 # -1 # ID=5_96;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.407
contig_2:120989-122089|-   -            367 20420                -            282     9e-05   19.2   0.2   2   2      0.13        44    0.5   0.0    49   103   198   257   191   275 0.70 contig_2_96 # 120989 # 122089 # -1 # ID=5_96;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.407
contig_1:320000-322132|+   -            711 20420                -            282   0.00028   17.5   0.1   1   3   8.4e-07   0.00028   17.5   0.1   124   176     4    57     1    75 0.83 contig_1_275 # 320000 # 322132 # 1 # ID=1_275;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.409
contig_1:320000-322132|+   -            711 20420                -            282   0.00028   17.5   0.1   2   3      0.23        77   -0.3   0.1    46   105    99   160    74   164 0.68 contig_1_275 # 320000 # 322132 # 1 # ID=1_275;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.409
contig_1:320000-322132|+   -            711 20420                -            282   0.00028   17.5   0.1   3   3      0.67   2.3e+02   -1.8   0.1    72   107   198   235   184   239 0.65 contig_1_275 # 320000 # 322132 # 1 # ID=1_275;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.409
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /sw/data/local/BUSCO_Data/v5/lineages/enterococcaceae_odb12/hmms/20420at81852.hmm
# Target file:     /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/flye_pacbio_enterococcaceae_odb12/prodigal_output/predicted_genes/predicted.faa
# Option settings: hmmsearch --domtblout /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/flye_pacbio_enterococcaceae_odb12/run_enterococcaceae_odb12/hmmer_output/20420at81852.out --cpu 1 /sw/data/local/BUSCO_Data/v5/lineages/enterococcaceae_odb12/hmms/20420at81852.hmm /home/dich3309/rnaseq-tnseq-enterococcus-analysis/analyses/03_assembly_evaluation/busco_enterococcaceae_odb12/flye_pacbio_enterococcaceae_odb12/prodigal_output/predicted_genes/predicted.faa 
# Current dir:     /gorilla/home/dich3309/rnaseq-tnseq-enterococcus-analysis/code
# Date:            Tue Apr 28 22:19:14 2026
# [ok]
