# BUSCO version is: 5.8.2 
# The lineage dataset is: enterococcus_odb12 (Creation date: 2025-05-14, number of genomes: 59, number of BUSCOs: 983)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
175at1350	Complete	contig_1_pilon	1056155	1053510	-	1821.9	879
444at1350	Complete	contig_2_pilon	477194	474900	-	1457.1	745
596at1350	Complete	contig_2_pilon	1178366	1180264	+	980.4	636
599at1350	Complete	contig_2_pilon	1012666	1014675	+	1450.9	663
705at1350	Complete	contig_1_pilon	482013	483953	+	1423.7	645
814at1350	Complete	contig_1_pilon	1119850	1121655	+	1121.3	601
826at1350	Complete	contig_2_pilon	126813	124912	-	1370.5	631
837at1350	Complete	contig_2_pilon	1219481	1221838	+	1519.7	783
1249at1350	Complete	contig_1_pilon	625234	627120	+	1182.6	625
1360at1350	Duplicated	contig_2_pilon	172446	170881	-	1146.5	518
1360at1350	Duplicated	contig_11_pilon	111325	109712	-	1125.5	508
1424at1350	Complete	contig_1_pilon	873124	871418	-	1061.9	558
1507at1350	Complete	contig_2_pilon	955790	957427	+	1028.2	530
1547at1350	Complete	contig_1_pilon	713558	715093	+	1000.7	509
1593at1350	Complete	contig_1_pilon	737708	739480	+	1020.2	574
1614at1350	Complete	contig_2_pilon	1392532	1390796	-	871.4	562
1719at1350	Complete	contig_1_pilon	777820	781347	+	1798.2	1145
1737at1350	Complete	contig_2_pilon	1188133	1189509	+	1033.9	457
2136at1350	Complete	contig_1_pilon	1276556	1275207	-	893.8	447
2159at1350	Complete	contig_2_pilon	146831	148123	+	986.3	430
2257at1350	Complete	contig_2_pilon	946219	948078	+	1040.3	591
2313at1350	Complete	contig_2_pilon	1052013	1053344	+	894.1	442
2389at1350	Complete	contig_1_pilon	609644	611047	+	724.4	457
2522at1350	Complete	contig_1_pilon	761002	763377	+	1349.2	772
2597at1350	Complete	contig_2_pilon	1342186	1344975	+	1507.7	916
2754at1350	Complete	contig_2_pilon	183225	184391	+	855.2	388
2768at1350	Complete	contig_2_pilon	785626	786921	+	951.5	429
2823at1350	Complete	contig_2_pilon	203050	204345	+	900.7	431
2925at1350	Complete	contig_1_pilon	1059083	1057749	-	939.7	442
2954at1350	Complete	contig_1_pilon	462717	463952	+	838.9	411
3075at1350	Complete	contig_2_pilon	334195	333020	-	796.2	386
3237at1350	Complete	contig_1_pilon	401521	402741	+	638.0	393
3315at1350	Complete	contig_1_pilon	844297	845646	+	908.5	447
3330at1350	Complete	contig_1_pilon	256579	257871	+	897.8	428
3398at1350	Complete	contig_2_pilon	1021921	1020812	-	805.3	368
3592at1350	Complete	contig_1_pilon	1173914	1172739	-	825.7	400
3609at1350	Complete	contig_2_pilon	1264753	1263647	-	699.5	364
3625at1350	Complete	contig_1_pilon	265943	269071	+	1101.3	1000
3786at1350	Complete	contig_1_pilon	395124	396152	+	706.3	342
3809at1350	Complete	contig_1_pilon	332989	334305	+	582.1	423
3841at1350	Complete	contig_2_pilon	319725	320846	+	659.4	371
3845at1350	Complete	contig_2_pilon	624231	625352	+	845.3	373
3920at1350	Complete	contig_2_pilon	608529	607333	-	798.2	390
4084at1350	Complete	contig_1_pilon	1096469	1095096	-	832.4	449
4260at1350	Complete	contig_1_pilon	703364	704488	+	732.2	371
4296at1350	Complete	contig_1_pilon	441303	442481	+	686.1	383
4559at1350	Complete	contig_2_pilon	645444	646679	+	847.8	410
4618at1350	Complete	contig_2_pilon	1088428	1089570	+	762.8	380
4675at1350	Complete	contig_2_pilon	1066893	1065895	-	615.9	326
4684at1350	Complete	contig_2_pilon	134919	136043	+	706.2	370
4733at1350	Complete	contig_1_pilon	744537	745661	+	507.7	372
4745at1350	Complete	contig_2_pilon	376635	377714	+	766.7	358
4818at1350	Complete	contig_2_pilon	280315	281316	+	698.1	329
4862at1350	Complete	contig_2_pilon	206492	207430	+	706.8	312
5202at1350	Complete	contig_1_pilon	139839	138883	-	697.7	316
5453at1350	Complete	contig_1_pilon	44095	42848	-	765.7	413
5581at1350	Complete	contig_1_pilon	493399	494595	+	799.1	397
5602at1350	Complete	contig_1_pilon	808961	809902	+	595.5	310
5782at1350	Complete	contig_1_pilon	1097635	1096580	-	682.4	341
5831at1350	Complete	contig_1_pilon	641347	642252	+	569.3	297
6003at1350	Complete	contig_1_pilon	1080088	1079252	-	382.1	266
6183at1350	Complete	contig_1_pilon	489978	489169	-	479.6	268
6417at1350	Complete	contig_2_pilon	1196933	1196124	-	484.9	269
6455at1350	Complete	contig_2_pilon	1018724	1019608	+	595.4	292
6584at1350	Complete	contig_1_pilon	731183	732826	+	1034.9	511
6632at1350	Complete	contig_2_pilon	1169823	1168906	-	520.6	297
6660at1350	Complete	contig_2_pilon	1247195	1248052	+	568.3	283
6712at1350	Complete	contig_2_pilon	248487	249440	+	521.6	304
6804at1350	Complete	contig_2_pilon	1268925	1269827	+	597.5	295
6992at1350	Complete	contig_2_pilon	643375	644148	+	563.0	256
7212at1350	Complete	contig_1_pilon	1183940	1183128	-	545.6	264
7426at1350	Complete	contig_2_pilon	1017393	1018169	+	535.6	255
7474at1350	Complete	contig_2_pilon	1107611	1108528	+	520.3	300
7610at1350	Complete	contig_1_pilon	644269	645060	+	522.5	261
7677at1350	Complete	contig_2_pilon	209784	210581	+	545.7	263
7733at1350	Complete	contig_2_pilon	186941	186255	-	490.1	222
7785at1350	Complete	contig_1_pilon	459686	460648	+	562.9	317
7842at1350	Complete	contig_2_pilon	184415	185233	+	544.1	268
7856at1350	Complete	contig_1_pilon	793735	794568	+	513.0	267
8193at1350	Complete	contig_2_pilon	758212	759039	+	549.3	269
8271at1350	Complete	contig_1_pilon	707593	708264	+	450.6	224
8314at1350	Complete	contig_1_pilon	693684	694367	+	451.0	223
8319at1350	Complete	contig_1_pilon	1286489	1285773	-	511.0	236
8577at1350	Complete	contig_1_pilon	427322	427987	+	458.5	220
8748at1350	Complete	contig_1_pilon	110841	112295	+	588.0	432
8931at1350	Complete	contig_1_pilon	611797	612477	+	401.7	221
9044at1350	Complete	contig_1_pilon	233671	234333	+	442.8	214
9080at1350	Complete	contig_1_pilon	635924	636691	+	439.3	253
9100at1350	Complete	contig_2_pilon	188510	187827	-	421.3	222
9192at1350	Complete	contig_2_pilon	114218	114907	+	504.0	229
9243at1350	Complete	contig_2_pilon	867661	867014	-	423.9	215
9623at1350	Complete	contig_2_pilon	1244365	1245258	+	555.4	293
9626at1350	Complete	contig_1_pilon	434450	435058	+	425.9	201
9768at1350	Complete	contig_2_pilon	361302	360358	-	492.9	306
9919at1350	Complete	contig_1_pilon	826766	827443	+	430.6	214
10042at1350	Complete	contig_1_pilon	224858	227578	+	1019.5	835
10082at1350	Complete	contig_1_pilon	646787	646149	-	388.9	206
10086at1350	Complete	contig_2_pilon	834399	835202	+	532.3	267
10119at1350	Complete	contig_2_pilon	801144	801788	+	418.6	214
10183at1350	Complete	contig_1_pilon	868016	868645	+	421.6	207
10292at1350	Complete	contig_2_pilon	755491	754502	-	497.8	320
10394at1350	Complete	contig_2_pilon	1018171	1018731	+	335.5	183
10425at1350	Complete	contig_1_pilon	1199894	1199352	-	281.8	181
10444at1350	Complete	contig_2_pilon	199589	200128	+	399.0	179
10501at1350	Complete	contig_1_pilon	630474	631370	+	472.9	289
10529at1350	Complete	contig_1_pilon	93473	94111	+	359.7	212
10577at1350	Complete	contig_1_pilon	603230	603841	+	338.1	195
10690at1350	Complete	contig_2_pilon	753771	753220	-	335.3	179
11095at1350	Complete	contig_1_pilon	857194	857733	+	341.5	177
11126at1350	Complete	contig_1_pilon	1129239	1129760	+	269.4	170
